,,,,,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR
Frt03503,AGROPECUARIA ALFA 2,32271869,8/01/2022,P,1.45,1.49,1.55,1.55,1.45,1.32,1.42,1.42,1.42,1.42,1.39,1.39,1.39,1.35,28.97,97.05,96.46,89.23,104.35,105.76,105.01,104.45,104.18,103.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,12.31,4.59,4.39,21.55,20.92,19.63,18.91,18.51,18.31,17.19,17.19,17.13,17.09,17.23,17.19,17.23,17.23,17.19,17.19,17.23,17.23,17.19,17.23,12.61,1.35,0,0.56,0.69,0,0,0,0,0
Frt03504,AGROPECUARIA ALFA 3,32271906,8/01/2022,P,0.48,0.48,0.49,0.46,0.46,0.49,0.49,0.46,0.48,0.49,0.49,0.5,0.49,0.48,0.48,0.49,0.49,0.48,0.49,0.48,0.48,0.49,0.48,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.69,1.68,1.78,1.78,1.57,1.62,1.73,1.76,1.6,1.53,1.54,1.56,1.62,1.72,1.64,1.54,1.61,1.6,1.68,1.66,1.57,1.78,1.82
Frt05111,ITALCOL GIRON PLANTA II PRINCIPAL ,38289350,8/01/2022,P,378.58,439.76,142.14,84.53,76.13,78.78,312.57,436.31,396.87,457.59,492.2,487.03,492.43,399.51,344.66,434.59,446.32,422.51,392.27,394.22,460.69,411.01,428.72,263.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.28,110.29,22.54,11.96,10.7,12.54,67.62,102.7,97.06,158.36,150.54,143.29,156.29,129.26,102.35,141.79,146.4,133.06,121.79,128.8,157.67,133.98,140.64,65.9,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05538,AGROPECUARIA ALFA 4 PRINCIPAL,32271912,8/01/2022,P,153.64,160.08,158.01,140.07,127.19,142.83,161.46,214.59,308.2,335.11,334.19,362.48,315.1,420.44,469.2,495.19,456.78,385.71,352.13,342.93,331.66,317.63,299,295.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.16,53.82,58.88,49.91,28.98,31.51,44.62,70.61,122.36,137.77,128.8,145.59,109.02,143.98,174.57,179.17,158.24,118.91,103.5,94.53,89.47,80.27,70.61,71.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05856,ITALCOL GIRARDOTA PRINCIPAL,2841119,8/01/2022,P,22.25,22.2,22.4,24.1,59,55.1,129.3,805.25,894.15,931.3,796.75,1012.15,978.85,940.7,1124.2,989,179.2,162.95,270.8,316.35,286.9,333,673.15,735.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.15,0.45,9.25,6.25,37.9,304.55,364.55,370.9,317.9,391.15,386.25,356.6,413.75,373.75,74.4,64.85,90.6,100,86.1,110.5,237,279.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt06910,ITALCOL IBAGUE,2839470,8/01/2022,P,194.49,184.91,212.51,196.59,169.32,54.04,33.48,34.1,40.95,41.16,35.22,51.51,50.51,38.68,40.54,93.85,126.05,119.4,100.34,96.05,97.32,110.9,124.89,118.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.71,31.57,59.56,76.1,42.64,3.64,0,0,0,0,0,0,0,0.1,2.17,36.31,40.03,31.63,39.59,37.09,27.56,23.76,34.89,47.71,0,0,0,0,0,12.46,21.51,16.4,14.07,14.94,17.49,9.7,8.63,10.59,4.23,0,0,0,0,0,0,0,0,0
Frt07138,AVIFONCE SABANALARGA,37922276,8/01/2022,P,258.63,257.14,261.36,262.15,258.94,259.34,244.33,202.27,182.82,120.34,106.13,112.82,164.82,279.36,210.63,171.6,237.51,282.7,328.55,303.29,275.18,269.68,275.31,279.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.47,109.25,112.68,113.12,109.3,106.04,106.61,93.59,88.04,71.54,65.78,73.83,91.96,125.8,102.52,89.1,103.62,126.46,144.54,129.8,115.59,115.24,126.63,132.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07217,ITALCOL MASCOTAS PRINCIPAL,38289438,8/01/2022,P,696,576,480,312,312,264,240,216,168,144,168,192,192,192,216,240,216,240,360,456,240,360,336,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,168,120,96,72,72,72,72,48,48,48,48,72,72,72,72,72,48,120,96,72,96,72,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07566,ITALCOL NEIVA PRINCIPAL,2841246,8/01/2022,P,470.92,854.87,1083.78,989.55,526.99,464.36,407.93,751.72,951.3,1026.95,938.03,954.81,879.03,700.92,682.02,704.3,1242.18,1300.99,1080.86,1042.88,1253.7,1397.43,1644.84,1570.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.21,253.35,315.59,293.18,153.68,156.33,115.38,235.26,292.72,317.66,294.26,305.78,264.42,205.65,224.87,238.55,417.06,459.81,349.83,345.51,419.72,445.14,662.54,679.59,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0.23,0,0,0,0,0,0,0,0
Frt20388,ITALCOL SAN MARINO FLANDES V1,2910140,8/01/2022,P,303.46,296.41,295.98,300.64,294.03,289.71,271.4,260.45,212.09,257.34,254.72,95.54,61.73,33.84,97.55,167.21,275.37,394.74,404.66,389.99,364.66,334.48,322.35,311.45,0,0,0,0,0,0,0,0,0,0,0,10.9,13.08,1.21,0,0,0,0,0,0,0,0,0,0,101.49,98.1,102.38,103.59,99.82,94.04,82.66,79.29,76.59,91.74,96.72,68.68,61.47,50.17,73.08,93.61,122.1,148.49,154.91,153.21,137.05,122.82,116.67,108.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt21318,RIVERPORT ALIMENTO PRINCIPAL,38289441,8/01/2022,P,1863,1000.5,1759.5,1759.5,1276.5,1725,1587,1242,1311,1690.5,1483.5,1380,1725,1242,1656,1759.5,1621.5,1380,1069.5,1173,1690.5,1932,1863,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,448.5,724.5,724.5,552,724.5,655.5,448.5,483,655.5,517.5,517.5,621,414,552,655.5,586.5,517.5,379.5,414,621,690,690,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt21319,RIVER PUERTO PRINCIPAL,38289439,8/01/2022,P,245.4,254.1,249.9,195.3,292.5,286.8,199.5,286.2,336.3,324.6,271.2,259.8,237.6,188.1,188.7,216.6,217.5,246.3,290.1,221.7,205.8,236.7,251.4,253.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.1,87.3,88.8,72.9,103.8,100.2,72.9,97.8,113.7,110.1,91.2,92.7,82.5,60,67.2,73.5,72.9,87.3,98.1,78.3,70.2,80.1,83.4,84.9,0,0,0.3,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
Frt24857,ITALCOL PEREIRA RESPALDO,2839472,8/01/2022,P,43.41,42.55,42.84,38.53,27.89,22.71,77.34,82.8,87.69,80.5,130.52,100.34,212.46,138,407.1,377.2,416.59,593.69,442.75,600.01,338.96,404.51,587.94,445.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.29,1.15,1.44,0.57,0.57,21.28,24.73,26.74,25.3,43.13,31.34,73.31,46.29,167.61,148.93,175.09,251.85,174.51,245.81,129.95,162.73,242.94,179.4,0,0,0.57,0.57,0.57,1.73,1.15,6.04,1.44,1.73,3.16,2.3,1.15,1.73,1.73,0,0,0.29,0,0,0.57,0,0,0
Frt27027,ITALCOL PALMIRA PRINCIPAL V1,83692689,8/01/2022,P,733.68,678.06,622.8,709.56,614.52,679.68,656.1,575.46,662.04,808.02,933.48,857.52,903.06,837.54,732.42,619.38,656.82,666.54,632.88,555.66,533.52,594.36,542.88,674.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.92,200.34,183.78,217.98,191.88,219.42,214.38,195.84,226.62,289.44,357.84,332.82,356.94,327.06,252.54,192.24,212.04,203.4,207.18,162,201.24,244.8,180.36,234.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,8/01/2022,P,25.3,25.03,25.63,25.74,61.66,140.31,204.05,423.72,406.29,451.66,654.17,603.68,508.86,485.82,268.78,265.49,393.2,447.92,531.03,518.76,387.75,397.76,356.51,175.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.38,75.63,133.87,133.54,152.63,205.92,204.05,198.94,228.53,111.65,63.42,119.74,159.17,133.49,128.04,151.2,131.23,93.06,53.35,18.26,18.65,18.37,18.21,14.41,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,8/01/2022,P,45.38,119.85,246.52,285.45,303.68,286.13,252.3,275.18,266.77,261.3,220.58,132.83,29.55,30.75,31.13,31.88,98.33,168.3,142.43,196.13,231.83,226.73,225.9,216.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38,49.2,108.75,118.35,123.53,110.48,102.38,115.28,107.55,106.35,95.32,58.28,4.13,4.88,4.43,4.2,35.25,68.25,48.82,71.18,84.83,82.5,83.63,84.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,8/01/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38866,PISCICOLA BOTERO,2839413,8/01/2022,P,68.37,68.93,69.19,69.32,69.11,68.15,67.16,66.9,64.26,5.14,4.8,5.25,4.86,4.81,4.93,4.35,6.84,29.69,71.34,71.4,71.55,71.79,71.46,63.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,14.55,27.18,57.53,23.52,9.11,9.38,8.3,6.61,0,0,0,0,0,0,0,0,4.32,13.4,13.17,13.59,13.95,12.95,6.29,0,0,0,0,0,0,0,0,0.02,3.81,3.59,4.31,4.26,4.29,4.28,4.71,3.68,2.12,0,0,0,0,0,0
Frt40290,AVICOLA EL MADROÑO BODEGA 21 B,84562036,8/01/2022,P,22.77,21.48,23.2,22.23,16.07,25.05,22.99,25.95,27.78,22.47,28.46,27.97,27.81,33.2,24.36,27.66,29.16,27.19,25.99,22.42,21.62,24.98,24.39,22.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,4.35,6.02,5.77,0.93,3.43,4,2.3,6.94,0.38,4.35,7.8,5.62,7.9,3.73,6.92,7.72,5.86,6.05,3.22,5.26,6.75,4.52,4.73,0.89,0.14,0.19,0.18,1.77,1.44,0.19,1.13,0.62,2.75,0.91,0.1,0.25,0.05,0.69,0.5,0.01,0.17,0.61,0.73,0.07,0.12,0.42,0.1
Frt41351,ITALCOL VILLAVICENCIO 2 PRINCIPAL,2892310,8/01/2022,P,51.62,41.62,34.2,33.12,33.55,57.05,155.29,454.32,493.57,521.29,390.93,536.65,528.76,645.06,771.89,971.95,884.93,906.32,736.06,783.41,787.38,729.16,496.33,457.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,2.5,1.38,0.39,0.09,4.92,40.84,131.88,134.12,195.83,176.34,209.98,214.5,236.89,323.65,388.81,334.05,390.71,354.19,340.99,360.87,323.78,149.43,141.15,0,0,0,0.04,0.04,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
